NAME	adipose.stem.cells	B.cells	CD4..T.cells	CD8..T.cells	chondrocytes	endothelial.cells	eosinophils	erythroblasts	fibroblasts	keratinocytes	macrophages	mesenchymal.stromal.cells	monocytes	myeloid.dendritic.cells	neutrophils	NK.cells	osteoblasts	pc.adipocytes	plasmacytoid.dendritic.cells	platelets	sc.adipocytes	smooth.muscle.cells
C16orf54	11.15092125	1825.177368	2607.7614	2674.91059	10.5144033	9.444335893	3958.675752	18.46694186	8.414558314	13.15353553	887.5389856	13.68658479	1584.847278	1001.283231	2940.710396	2029.610731	9.645196844	157.3134416	761.4666758	1518.732324	54.0049426	10.64594327
SAMHD1	30.03166097	29.88882114	378.7484746	124.467637	27.42404233	35.31715431	14.40426218	29.73964485	36.19987975	34.00029932	117.9291933	26.25776696	185.8373675	1218.973038	54.61086937	308.990945	22.56275905	37.4881193	789.5631334	99.46554507	63.95069314	34.06568367
MDFIC	82.83781214	29.99524686	39.53316197	36.30541791	108.4340615	36.49688706	33.98845689	23.35007681	118.0203266	82.95083754	115.5079846	117.6654351	63.32901455	41.39838263	26.2778473	49.6161537	58.60098277	962.0445607	654.1306272	22.77032339	1573.662855	62.69077202
GRIK2	14.03234774	13.69784251	37.83324782	13.95020887	13.84090935	20.39791603	743.2660815	14.1629099	23.78153536	13.97362467	12.78702969	14.69063068	15.44783186	11.72444501	15.62922832	23.37844692	14.18554195	11.40037203	14.03234774	15.20555078	11.31009602	17.87137861
NFE4	28.0589433	39.08521683	31.66092471	42.83228332	25.31635241	123.123612	112.023982	33.58591995	23.66245958	27.22333228	31.80080562	27.78519465	34.92767229	34.86631525	727.9567844	29.26344808	33.71118437	29.30244209	35.46326593	72.32883102	27.83841528	42.42862355
LINC00996	14.48862856	32.89056863	22.69543191	14.65572799	14.26783752	13.13323796	21.44003657	14.60655638	17.28280795	14.1186535	16.48265638	15.45338453	16.63957584	19.32058853	14.17985875	52.84560361	15.31962755	13.33106837	2259.260139	15.28049591	13.97004246	13.28885056
XCR1	38.29259068	57.74266618	49.89304518	80.68895853	33.98962741	35.37597086	78.93982963	119.344861	30.26850468	49.80196807	44.79660519	32.90979335	53.33225844	830.2388261	80.06443027	41.45624507	53.29994993	40.89392506	66.30582778	40.57217043	40.51827794	28.84094388
SYTL3	20.17897261	27.03326418	86.67293533	75.32237766	14.82140068	22.63082704	20.38204028	31.23325968	17.8840755	22.48661539	27.28743806	17.8990951	66.39252695	26.36048151	177.8323733	687.5252223	19.46382336	22.5444777	25.65852635	22.81371839	23.02477908	21.27633694
PCBP1-AS1	22.19297727	37.27713533	42.86994864	30.88919295	19.19571041	22.68014812	45.60189049	19.448292	17.99880396	18.91576542	24.88365493	17.01387945	34.11473541	55.14842129	655.0393167	72.37616945	19.10170845	25.54147129	121.4574123	26.29362268	22.832563	19.27241542
LOC441666	20.69035965	41.66272951	326.8745771	31.64479902	14.57096879	20.20127131	2482.76319	16.93691479	16.55022898	17.05766697	14.1300644	15.49524595	22.21030249	16.36031311	17.46930244	144.3652589	19.94754091	17.48549383	42.77470904	16.98324856	16.22214082	15.27065043
ERV3-1	22.61467865	76.67885606	67.97861315	43.03298194	25.50331166	23.80383748	202.9183918	36.39232896	22.69753796	23.39629735	28.09674307	22.4951549	40.68461641	42.427428	135.7553334	73.55073218	21.04606801	29.49293604	34.95375944	1604.163316	30.75846863	21.62878715
WDR11-AS1	26.55238077	41.03668199	34.54586737	42.47933088	38.8972574	33.36937562	43.43790146	47.78041085	23.71099904	30.06947742	36.1389226	40.44043862	40.78045238	44.7688122	44.06864237	33.71341761	33.60514932	23.99440052	34.18797233	2564.189696	24.35071267	32.46690683
FCRL2	41.76629389	4005.786003	330.2393708	400.790411	47.06312875	43.30436118	716.768928	76.27474987	38.79234029	45.48544244	46.76996239	36.2962721	79.65457961	109.7855496	60.92990051	146.7234242	44.17803696	50.458751	105.2781463	239.6975549	36.2850034	40.7474079
ZMIZ1-AS1	73.33106982	67.3637584	79.59357349	82.67971179	113.9132283	83.60553107	104.044054	96.92618336	69.03048992	67.16945656	1947.636868	105.7466483	74.89976939	81.3135211	83.23142974	73.78440852	116.4648043	49.68835617	109.7855496	46.82856931	65.27663657	84.32254433
DTHD1	11.31009602	18.44830905	18.48923338	31.39833564	15.35894225	10.79934406	22.16497938	15.93767293	12.72115352	14.68927164	13.24573421	11.06460478	14.89353331	14.85646202	16.21977848	538.7770808	11.84997335	11.6363173	13.71642874	17.10049845	12.5936446	13.38471107
CHML	13.47909072	14.33809865	12.04250223	7470.994768	18.30986033	29.06145803	9.493491474	1464.062672	21.09381232	29.5635205	31.78042772	19.67554794	16.46634979	12.76479854	11.79192652	11.89414192	24.07702182	16.96665036	12.5936446	20.65372324	17.51746589	21.89622744
CUX2	30.4149567	59.19348718	48.14496379	53.14348409	36.7194053	38.12499448	49.74841036	50.16794058	34.41466679	44.77755486	40.09643316	28.4128764	40.51799182	57.61445305	40.40320347	46.45642505	38.08770499	32.36303591	2088.962083	35.94290457	30.01286022	37.79146142
CD74	69.55728552	660.875886	158.6016686	154.0851044	70.63012397	116.9651579	118.605369	50.3617433	99.85120963	62.6396796	2978.79474	105.5385278	1344.221297	1009.41504	295.7409313	88.09810979	39.65290192	53.58207834	354.8820894	60.03166504	58.775624	70.18175178
IDO2	24.62971606	43.1547689	34.27789809	31.20168421	30.79367122	25.76157863	73.86580796	59.50531001	27.73197402	27.99392963	39.34644808	28.98612639	41.17377587	847.7370053	46.10614533	28.43150367	29.31964863	24.93398299	55.05643604	30.51348666	26.3794344	24.87659841
BRE-AS1	40.87249503	46.13711275	50.25868761	41.4464175	47.93662534	33.86330875	75.65832972	47.19617201	39.51483309	133.8365014	43.62011815	39.48892764	63.4517928	62.70724282	202.3061589	76.50200664	42.55515631	2143.554674	51.30978718	30.63399634	914.0017045	43.04303805
SLC24A4	27.52133147	28.27601949	57.49962927	33.15089172	31.47037009	35.77477599	24.40309218	30.54101298	25.99876406	27.44979132	62.31744707	22.91788695	963.001743	1025.660947	76.98880225	30.4311746	28.0003588	35.37827543	64.75432032	50.52905	31.45653313	30.5966844
MGAT4A	12.00629933	45.55580364	719.1367013	444.606275	10.25276162	19.39410509	153.9186991	14.11619756	13.89430068	15.77150311	14.87724328	11.61465269	60.04733472	52.22574373	131.8087434	283.50381	10.09659898	43.1547689	699.9139598	22.54227284	42.55515631	12.59469234
LOC101928716	19.30291187	19.47832699	16.6382525	18.33220083	18.89073156	13.11051615	23.20460507	19.02666863	17.3175066	16.1532231	595.0165181	19.18137543	18.28315755	28.94982328	22.07846337	16.8890921	15.76183293	15.70400406	15.53577365	15.63688345	18.11374337	16.31660436
SAMSN1	9.945403845	12.78702969	30.31717684	12.33599462	10.39659432	8.892223129	904.2646282	10.24037855	10.83328969	10.33077219	12.05384033	9.315412378	37.68850413	20.23056592	169.2484168	23.98626525	9.412105257	9.315412378	11.28162158	9.846659172	9.945403845	9.885791904
PTPRC	13.77431121	25.92865398	145.5317136	58.43444888	14.46722931	12.93105963	184.5429983	18.6144865	14.61816639	15.11235356	38.83657924	13.58765353	248.3206269	171.5009896	829.6382588	297.6579958	13.75444956	13.16423202	30.58955238	15.40167431	14.20391456	15.84528477
TPP2	29.47424224	30.87170823	37.68929546	31.39833564	22.60793571	26.0090329	38.76292258	19.58322492	26.65333295	37.73210784	29.79527455	23.20656451	44.37809754	46.43085246	26.10311776	53.93419146	23.04141132	19.18771546	90.67030751	1279.097685	18.41055866	24.71526593
EIF4EBP2	22.64764074	18.37976492	18.14826507	20.09444869	20.03677011	27.08976324	20.0994705	24.55903548	29.92422733	22.62940381	23.90878044	22.61119088	21.89550292	24.8667905	22.12723577	21.36967934	21.02764279	426.7916622	24.69961011	22.65555613	662.1100749	25.24571904
DSP	938.9972886	1377.763845	36.70401974	54.3502862	498.6644741	41.47554923	42.15915111	38.29459665	541.3001243	10031.47613	64.55900775	2006.725022	41.92288159	23.48786805	35.21207599	35.08203145	3752.119459	240.6744725	57.54296062	69.73663205	162.3950518	2655.276642
SPARCL1	34.99456353	20.93390294	23.99485637	21.64855079	35.75813566	25.85100972	27.57789366	16.13250109	17.91625364	36.82710113	19.91957428	27.45374911	20.21415037	31.39833564	21.5220187	26.73921597	25.00089388	5710.737531	35.37827543	100.6267192	6452.989057	17.11798826
EPAS1	3824.882536	43.8713468	46.74176655	49.63391546	3018.840669	8308.114654	1436.618296	55.28365635	5647.43411	3002.835271	3238.980757	5752.883806	85.43533122	53.51956893	104.8353021	111.4030041	6140.646221	12877.30272	55.11842553	77.70678443	11887.70867	2409.942916
PLD3	662.1100749	181.8043844	263.3997245	245.4892587	1740.139325	973.9323466	540.882293	540.6079254	1227.28604	337.9965488	5988.059215	869.7165712	830.2581053	285.7936128	164.3534536	278.7746247	1061.164659	231.5794764	187.0077943	84.26450616	358.6769054	996.4891138
MYL9	3896.684985	33.96340568	31.42216421	35.18952281	2642.191072	1958.27823	32.1152861	70.22233804	2507.572077	58.40077506	288.3091781	3491.937725	41.97349931	95.48989302	62.67550002	40.5554861	2211.739312	237.0978504	36.2614607	358.1836237	312.936038	8853.869874
MMP2	8304.655668	132.6071892	105.3780359	98.5685315	7429.335936	3949.882622	155.8284449	127.4339799	11648.52221	59.00278927	106.7284004	9241.201149	92.09408173	69.19027252	108.9655191	87.35926045	5647.43411	619.6872802	78.38477197	125.6939489	1300.569042	2813.518499
THBS1	243.7289585	42.0465228	28.81880247	43.10687007	1115.612647	4296.641314	48.49310553	52.07886449	2126.064212	56.0649629	45.6627737	520.9859784	47.74469491	35.37827543	58.1827336	40.06247077	265.5945155	29.54700044	39.34644808	40.09740421	35.6519356	2536.941285
CPE	1476.721306	14.07279869	14.76507546	12.54798354	936.9005771	16.86982971	14.68120549	14.36881856	256.6482784	131.5996228	17.48549383	96.52038572	13.70616063	16.309023	15.46523844	14.18982536	1003.044477	320.2696284	16.39382699	15.44428877	271.711346	131.6275278
CDH1	35.52547304	26.63873271	40.91945795	44.43415605	23.20348144	37.1684652	39.810176	4863.227696	22.92681358	8604.528249	44.07399654	23.13480589	29.19806678	209.6127263	30.71243738	24.94659422	58.46560635	62.39148236	1157.35364	28.77652894	26.25649035	36.45352904
TIMP3	3456.218865	38.51687797	26.94090649	51.19815958	766.4423713	77.89411166	28.94604917	1071.873582	2224.246411	56.25906519	2698.131257	4572.820864	36.19267837	44.30346932	50.7179223	34.46057193	3006.847722	723.1051021	49.60283059	58.99167051	715.2169369	412.6707892
PLS3	6140.646221	17.11902614	46.53081933	15.64494451	4968.152344	9646.00937	106.2376997	17.80606462	4905.794052	6232.613194	19.9332079	5942.432046	17.2821316	33.88734768	20.09987734	24.20682332	5681.366917	1241.061357	618.5207291	315.1423607	1387.857104	6389.16603
ATP1B1	397.3833306	36.97778165	74.73601197	37.57804694	5224.894754	1190.653646	33.92093609	35.69546245	446.6442453	1381.410154	3141.074618	536.0066028	190.1473705	1666.167553	22.03405856	216.9762712	401.9537956	26.72306264	31.33736366	212.9828776	26.274361	1169.412243
BGN	743.2578576	112.0050135	75.62371159	115.2504223	3500.473967	369.4394877	59.71388701	123.0967845	212.7968925	70.09066392	74.662474	353.3367095	101.3411076	121.2579897	91.12575562	88.76109861	225.2649429	49.68835617	119.2041824	67.15608607	69.76162654	2294.855709
CYR61	5988.059215	31.00975217	27.03491553	32.71666258	8520.551048	9679.597264	24.36176384	126.2310879	2514.601374	3407.727159	26.62219947	4233.609003	27.63340782	47.7386906	38.26255153	28.95332782	7226.516398	10412.55011	54.55865358	46.60448927	7837.487136	4728.313369
TOP2A	519.6073072	25.37004915	49.2344354	27.10177533	390.5093009	1335.27754	19.86648117	6907.227538	388.1779878	149.6252647	31.3185556	540.761361	27.20162407	40.40810832	23.17381102	90.20021512	84.63374171	19.90454767	31.62767879	38.78273449	19.26961893	470.9792772
GPX3	1690.498742	42.18669422	39.16291969	54.64910293	3997.221268	370.7326468	61.87246106	39.07877044	105.4119083	1290.446787	3533.024406	358.1921683	68.96874539	91.81466964	276.4539322	31.25253419	321.8980845	8923.445963	34.47933502	33.58305341	9223.515394	638.0136388
UCHL1	2884.046716	86.58148478	76.99632405	88.07267845	2369.496974	5773.042907	119.7028592	91.54170133	1993.42315	113.3144634	1515.23416	3893.943764	81.58166176	85.29202811	67.85477763	80.42240545	2543.426088	138.4003535	67.62825518	125.8162904	411.5696973	7228.633882
SELENOP	3723.389593	49.41447224	40.00201231	30.8139772	3715.982772	22.41320053	185.7636578	1356.774604	3291.471418	1775.025272	509.6813889	1824.452649	29.85975094	34.78300197	40.93390198	81.9420779	585.4218458	5391.487622	40.63527557	37.67969994	5543.598978	25.22049938
COL6A3	9024.105552	51.8371877	84.70155445	102.3526042	8669.989535	6690.466108	128.2326112	47.77381954	12123.54086	40.63504522	46.08440527	13340.84693	49.47250906	36.37514951	68.46453869	49.69157415	10412.55011	3141.074618	33.96340568	445.786337	3303.012322	6281.005074
LAMB1	3559.238986	12.40991295	11.08147651	11.72444501	1992.805796	3965.907818	11.46121243	13.03100878	2794.410801	135.998164	13.07577865	4329.096213	12.62266827	13.12153744	12.22633611	12.40905637	1262.470136	628.4830585	14.5410688	12.95670869	507.8429296	2300.255058
LAMP1	1254.19555	57.89859946	78.13773021	55.5739406	1054.689621	2488.46631	81.51563446	58.42135273	3258.760249	135.2369687	3279.533735	892.884582	240.4490931	86.64181412	92.78887562	309.2334421	152.0879456	72.03654537	174.7071085	65.54860513	69.96873924	1965.13904
KRT18	162.5679392	345.5287738	361.3328188	397.9348661	128.1923787	5442.234643	431.8840584	114.1008217	107.4714459	635.0095892	107.1610369	340.5170039	150.5079161	222.5308292	161.8055877	163.5147808	771.1408535	177.3060389	185.8856207	138.6306314	153.1604313	6633.75877
CALD1	4459.170464	170.9937756	101.4121487	114.4218073	923.3594848	948.824059	98.26424262	150.7494537	1169.334855	496.7166714	137.0413842	2416.386994	113.2736031	104.6335252	113.9473337	107.2163909	1858.37842	67.28819424	113.5747642	506.2981083	79.1281358	2932.259492
TNC	2235.759965	34.60820866	33.4428781	32.5257959	8478.04413	21.38025351	44.60024769	25.95155536	8647.423808	914.7880699	27.19442554	4074.040917	26.25910233	24.90084461	33.51145151	24.69214016	2330.451279	245.1866376	28.34818481	27.29237463	296.9402617	545.8916187
KRT19	81.52586079	22.59763605	18.23880008	21.73006851	39.09407136	900.7800565	20.17120756	22.62214414	114.2587445	63.72416506	30.4149567	571.1244371	25.47017295	28.0003588	23.14229003	23.46165763	174.7071085	41.81092074	34.33072475	22.08853409	61.4961052	57.77228635
GJA1	5647.43411	18.96596666	14.20012482	15.66632128	7203.452052	8120.867869	17.39498742	13.96801162	9834.97849	6732.295902	13.83590396	12893.25838	15.07747492	22.10249622	16.68225152	19.14333789	10103.4721	2635.076594	15.76183293	45.98078744	1871.656893	5027.9558
TPD52	22.32450275	2029.477764	196.3299095	282.3799536	112.9670968	37.72412309	58.16282085	67.63167421	17.51746589	281.1086437	83.85199638	22.36172246	28.79925255	99.71289494	21.3407917	631.2227465	17.86723011	72.60482163	223.5390043	60.40817512	48.16515974	24.74053107
CD14	128.7808018	100.1977195	2244.328291	94.27696788	112.9728817	108.1954094	32.73577693	62.65782873	211.9364014	104.0676719	3624.480927	115.2234503	10796.3051	155.6180984	4100.114378	55.4840001	308.144208	1674.57336	74.57195336	259.3868693	1453.480774	164.2932037
LUM	7166.265695	13.79751931	16.61381554	11.66545653	8004.82635	55.04919445	31.78869316	11.44388533	6186.310757	26.91655867	12.08125335	4800.623638	14.2523676	23.58258413	18.7849811	15.12017366	6633.455845	2611.288571	13.46021242	12.40807361	1843.609929	3109.631786
RNASE1	124.8423169	135.5279919	121.812538	142.2431451	98.77963573	2947.604996	183.5485542	790.6772672	134.6290348	109.1860751	1377.763845	122.6072136	230.3429117	169.2529515	156.1384496	133.1608673	209.6127263	12877.30272	188.6750404	305.536328	12601.68829	200.9683336
KRT5	62.7429914	97.10334206	103.4257021	108.4665755	70.7912528	57.26283944	107.8959281	86.19694612	68.00033956	9375.447953	79.1281358	70.37009879	77.13227838	106.6616154	81.21436438	84.49781384	80.01147408	104.4073195	1368.841407	133.1319507	357.7293281	75.48229893
EFEMP1	12123.54086	20.12758317	20.90771637	21.66561687	11297.20437	16872.4692	37.36605862	20.65660359	831.5978029	579.4779371	19.67131007	8829.946195	20.80140695	22.56275905	27.78096507	21.94658372	13467.22429	6821.529758	19.82159478	75.42870923	6281.285925	4172.626749
COL3A1	13467.22429	24.53130985	27.48858436	35.42136848	15112.01345	3608.332495	26.75978601	45.71712006	12366.82469	26.45202037	28.74811495	11887.70867	26.81132413	24.90084461	37.33198706	24.67517789	13804.39113	1904.440981	22.832563	21.38198601	2931.260191	14862.15247
PLAT	1027.87398	23.12266416	19.85618641	21.02764279	158.4102121	2129.750209	18.95383412	23.41907915	919.1352244	45.20222935	22.29172231	2136.56306	18.19151143	29.47424224	20.97375151	18.44557665	2143.554674	428.1889282	19.32058853	27.73693528	244.8746142	6543.752726
DCN	13804.39113	114.5815721	134.8862421	171.5009896	15069.90038	2943.992782	197.1724042	86.48968147	16872.4692	304.4130649	78.88858395	9006.962254	97.89351929	51.63438697	122.2228542	104.0092901	7349.580223	4143.550973	65.70728627	137.5993848	4479.025413	5103.736288
EGFR	1205.332112	33.68968633	22.29027823	47.54589738	1429.884549	134.3960307	29.39593471	46.87610573	3958.428288	1687.164832	46.37758	2222.133354	45.28710557	42.23745624	33.94360151	25.26218832	562.2771783	85.4063297	35.44059027	42.37950251	124.1754554	1327.303829
MEST	1834.338449	154.661039	118.6503671	507.1416824	3321.082848	7751.071555	71.05093222	407.2262714	330.8684059	168.3755905	45.02925006	4657.053164	99.28220193	793.9406551	41.55815615	60.0248037	2931.260191	2866.814815	54.4714928	2029.477764	2343.0473	3777.529606
SFRP1	626.0699299	83.51692983	57.70041544	65.27663657	75.56198429	312.2579536	123.6813981	52.37822334	589.2469005	383.622707	45.82069703	1162.815128	56.44686626	67.7549099	78.73209169	56.87291087	173.7020098	3109.942676	59.26893306	46.59861569	2271.56749	596.894389
VWF	90.79711168	63.47276444	68.49483741	64.60212957	81.86088116	6480.249718	110.181044	85.52383718	81.9022191	62.70390202	194.4091202	71.73829154	98.87692037	99.92224912	138.9914258	105.3824979	68.98933526	6061.792392	114.2587445	1217.742685	7915.476828	75.14761332
WWTR1	1723.993411	20.17897261	15.13309586	21.52007743	2351.455382	3298.507451	11.83826418	18.40869138	2998.280296	1303.841916	32.69646011	5056.998861	15.112214	20.72249121	16.66817741	13.5871142	3559.238986	775.3798857	18.01303656	29.25526642	710.2030408	1592.347335
